Type,ItemType,ItemName
SIS_CHARM,Attribute,CARD_SLOT
SIS_CHARM,Attribute,CSLS
SIS_CHARM,Attribute,DEFINITION
SIS_CHARM,Attribute,DESCRIPTION
SIS_CHARM,Attribute,IO_SUBSYSTEM
SIS_CHARM,Attribute,time
SIS_CHARM,Attribute,user
SIS_CHARM,SubObject,ATTRIBUTE_INSTANCE
SIS_CHARM,SubObject,SIMPLE_IO_CHANNEL
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES1
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES2
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES3
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES4
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES5
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES6
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES7
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DES8
SIS_CHARM_IO_SUBSYSTEM,Attribute,BASEPLATE_DESCRIPTIONS_ENABLED
SIS_CHARM_IO_SUBSYSTEM,Attribute,DESCRIPTION
SIS_CHARM_IO_SUBSYSTEM,Attribute,ENABLED
SIS_CHARM_IO_SUBSYSTEM,Attribute,ONLY_SHOW_DEFINED_CHARMS
SIS_CONTROLLER_NODE,Attribute,AUTO_LOCK_ENABLE
SIS_CONTROLLER_NODE,Attribute,AUTO_LOCK_TIME
SIS_CONTROLLER_NODE,Attribute,COLD_RESTART_TIME
SIS_CONTROLLER_NODE,Attribute,DESCRIPTION
SIS_CONTROLLER_NODE,Attribute,DETAIL_DISPLAY
SIS_CONTROLLER_NODE,Attribute,DEVICE_INDEX
SIS_CONTROLLER_NODE,Attribute,HARDWARE_ALARMS_ENABLED
SIS_CONTROLLER_NODE,Attribute,ID
SIS_CONTROLLER_NODE,Attribute,INSTRUMENT_AREA_DISPLAY
SIS_CONTROLLER_NODE,Attribute,MAC_HARDWARE_ADDRESS
SIS_CONTROLLER_NODE,Attribute,NAME
SIS_CONTROLLER_NODE,Attribute,PLANT_AREA
SIS_CONTROLLER_NODE,Attribute,PRIMARY_CONTROL_DISPLAY
SIS_CONTROLLER_NODE,Attribute,REDUNDANT
SIS_CONTROLLER_NODE,Attribute,REPORT_TIME_OUT_OF_SYNC_ERRORS
SIS_CONTROLLER_NODE,Attribute,SECOND_MAC_HARDWARE_ADDRESS
SIS_CONTROLLER_NODE,Attribute,UNLOCK_ALERT_ENABLE
SIS_CONTROLLER_NODE,Attribute,UNLOCK_ALERT_TIME
SIS_CONTROLLER_NODE,Attribute,time
SIS_CONTROLLER_NODE,Attribute,user
SIS_CONTROLLER_NODE,SubObject,AREA_CONTROL_NETWORK
SIS_CONTROLLER_NODE,SubObject,ASSIGNED_GATEWAY_IO_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,ASSIGNED_WIOC_IO_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,ATTRIBUTE_INSTANCE
SIS_CONTROLLER_NODE,SubObject,COMMUNICATIONS_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,CONTROL_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,MODBUS_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,NETWORK_INTERFACE
SIS_CONTROLLER_NODE,SubObject,NVM_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,REDUNDANCY_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,REMOTE_IO_SUBSYSTEM
SIS_CONTROLLER_NODE,SubObject,SAFETY_NETWORK
SIS_CONTROLLER_NODE,SubObject,SOFTWARE_LICENSE_BUNDLE
SIS_CONTROLLER_NODE,SubObject,VERSION
SIS_DEFAULT_SECURITY,Attribute,LOCK
SIS_ENUMERATION_SET,Attribute,CATEGORY
SIS_ENUMERATION_SET,Attribute,DEFAULT_VALUE
SIS_ENUMERATION_SET,Attribute,DESCRIPTION
SIS_ENUMERATION_SET,Attribute,FIXED
SIS_ENUMERATION_SET,Attribute,NAME
SIS_ENUMERATION_SET,Attribute,time
SIS_ENUMERATION_SET,Attribute,user
SIS_ENUMERATION_SET,SubObject,ENTRY
SIS_ENUMERATION_SET_ID,Attribute,ID
SIS_ENUMERATION_SET_ID,Attribute,NAME
SIS_ENUMERATION_SET_ID,Attribute,time
SIS_ENUMERATION_SET_ID,Attribute,user
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,CATEGORY
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,CONTAINER_VERSION
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,DESCRIPTION
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,MIN_CONTAINER_VERSION
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,NAME
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,time
SIS_FUNCTION_BLOCK_DEFINITION,Attribute,user
SIS_FUNCTION_BLOCK_DEFINITION,SubObject,ATTRIBUTE
SIS_FUNCTION_BLOCK_DEFINITION,SubObject,ATTRIBUTE_INSTANCE
SIS_FUNCTION_BLOCK_DEFINITION,SubObject,FBD_ALGORITHM
SIS_FUNCTION_BLOCK_DEFINITION,SubObject,FUNCTION_BLOCK
SIS_LOCK,Attribute,ID
SIS_LOCK,Attribute,NAME
SIS_LOCK,Attribute,SCOPE_TYPE
SIS_LOCK,Attribute,TYPE
SIS_LOCK,Attribute,time
SIS_LOCK,Attribute,user
SIS_LOCK_FOR_AREA,Attribute,AREA
SIS_LOCK_FOR_AREA,Attribute,LOCK
SIS_SYSTEM_ALARM,Attribute,ALARM_WORD
SIS_SYSTEM_ALARM,Attribute,CATEGORY
SIS_SYSTEM_ALARM,Attribute,DEFAULT_PARAM1
SIS_SYSTEM_ALARM,Attribute,DEFAULT_PARAM2
SIS_SYSTEM_ALARM,Attribute,DESCRIPTION
SIS_SYSTEM_ALARM,Attribute,INDEX
SIS_SYSTEM_ALARM,Attribute,MESSAGE
SIS_SYSTEM_ALARM,Attribute,NAME
SIS_SYSTEM_ALARM,Attribute,SUMMARY_NO
SIS_SYSTEM_ALARM,Attribute,WAVE_FILE
SIS_SYSTEM_ALARM,Attribute,time
SIS_SYSTEM_ALARM,Attribute,user
SIS_SYSTEM_ENUMERATION_SET,Attribute,DEFAULT_VALUE
SIS_SYSTEM_ENUMERATION_SET,Attribute,DESCRIPTION
SIS_SYSTEM_ENUMERATION_SET,Attribute,ID
SIS_SYSTEM_ENUMERATION_SET,Attribute,NAME
SIS_SYSTEM_ENUMERATION_SET,Attribute,time
SIS_SYSTEM_ENUMERATION_SET,Attribute,user
SIS_SYSTEM_ENUMERATION_SET,SubObject,ENTRY
SITE,Attribute,AUTO_COMMISSIONING_ENABLED
SITE,Attribute,BCK_LIMIT
SITE,Attribute,COMPANY_NAME
SITE,Attribute,DEFAULT_COMMUNICATION_TYPE
SITE,Attribute,DEFAULT_LOGIC_SOLVER_VERSION
SITE,Attribute,DISPLAY_VERSION_CONTROL_ENABLED
SITE,Attribute,IP_ADDR_AUTO_GEN
SITE,Attribute,MNN_LIMIT
SITE,Attribute,NAME
SITE,Attribute,PP_LAD
SITE,Attribute,PVQ_LIMIT
SITE,Attribute,SYSTEM_ID
SITE,Attribute,SYSTEM_IDENTIFIER
SITE,Attribute,SYSTEM_NAME
SITE,Attribute,SYSTEM_ZONE_NAME
SITE,Attribute,time
SITE,Attribute,user
SLS_NETWORK,Attribute,DEFAULT_FOR_REDUCED_STATUS
SLS_NETWORK,Attribute,time
SLS_NETWORK,Attribute,user
SMART_INPUT_ERRORS,Attribute,ERROR_MAPPING_ENABLED
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_FIELD_DEVICE_MALFUNCTION
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_LOSS_OF_DIGITAL_COMMS
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_MORE_STATUS_AVAILABLE
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_NPV_DATA_INVALID
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_NPV_OUT_OF_LIMITS
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_NPV_RANGES_INVALID
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_PV_DATA_INVALID
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_PV_OUTPUT_FIXED
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_PV_OUTPUT_SATURATED
SMART_INPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_PV_OUT_OF_LIMITS
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_FIELD_DEVICE_MALFUNCTION
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_LOSS_OF_DIGITAL_COMMS
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_MORE_STATUS_AVAILABLE
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_NPV_DATA_INVALID
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_NPV_OUT_OF_LIMITS
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_NPV_RANGES_INVALID
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_PV_DATA_INVALID
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_PV_OUTPUT_FIXED
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_PV_OUTPUT_SATURATED
SMART_INPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_PV_OUT_OF_LIMITS
SMART_OUTPUT_ERRORS,Attribute,ERROR_MAPPING_ENABLED
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_ANALOG_IN_SATURATED
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_CRITICAL_ALERTS
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_FIELD_DEVICE_MALFUNCTION
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_LOSS_OF_DIGITAL_COMMS
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_MAINTENANCE_ALERTS
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_MORE_STATUS_AVAILABLE
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_NPV_DATA_INVALID
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_NPV_RANGES_INVALID
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_OUTPUT_INVALID
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_SENSOR_OUT_OF_LIMITS
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_SETPOINT_LIMITED
SMART_OUTPUT_ERRORS,Attribute,INTEGRITY_ERROR_FOR_VARIABLE_OUT_OF_RANGE
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_ANALOG_IN_SATURATED
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_CRITICAL_ALERTS
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_FIELD_DEVICE_MALFUNCTION
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_LOSS_OF_DIGITAL_COMMS
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_MAINTENANCE_ALERTS
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_MORE_STATUS_AVAILABLE
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_NPV_DATA_INVALID
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_NPV_RANGES_INVALID
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_OUTPUT_INVALID
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_SENSOR_OUT_OF_LIMITS
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_SETPOINT_LIMITED
SMART_OUTPUT_ERRORS,Attribute,PROCESS_ERROR_FOR_VARIABLE_OUT_OF_RANGE
SNAPSHOT_VCR,Attribute,CHECKEDIN_SCRIPT
SNAPSHOT_VCR,Attribute,DBID
SNAPSHOT_VCR,Attribute,DELETED
SNAPSHOT_VCR,Attribute,EXPORTABLE_ITEM_TYPE
SNAPSHOT_VCR,Attribute,NAME
SNAPSHOT_VCR,Attribute,PARENT_DBID
SNAPSHOT_VCR,Attribute,PURGED
SNAPSHOT_VCR,Attribute,USERNAME
SNAPSHOT_VCR,Attribute,VERSIONABLE_ITEM_TYPE
SOFTWARE_LICENSE,Attribute,LICENSE
SOFTWARE_LICENSE_BUNDLE,Attribute,ID
SOFTWARE_LICENSE_BUNDLE,Attribute,time
SOFTWARE_LICENSE_BUNDLE,Attribute,user
SOFTWARE_LICENSE_BUNDLE,SubObject,SOFTWARE_LICENSE
START,Attribute,X
START,Attribute,Y
STEP,Attribute,DESCRIPTION
STEP,Attribute,NAME
STEP,Attribute,UID
STEP,SubObject,ACTION
STEP,SubObject,RECTANGLE
STEP_TRANSITION_CONNECTION,Attribute,STEP
STEP_TRANSITION_CONNECTION,Attribute,TRANSITION
SUBSCRIBER_VCR,Attribute,INDEX
SUB_FAMILY,Attribute,NAME
SUB_RANGE,Attribute,MAX
SUB_RANGE,Attribute,MIN
SYSTEM_ALARM,Attribute,ALARM_WORD
SYSTEM_ALARM,Attribute,CATEGORY
SYSTEM_ALARM,Attribute,DEFAULT_PARAM1
SYSTEM_ALARM,Attribute,DEFAULT_PARAM2
SYSTEM_ALARM,Attribute,DESCRIPTION
SYSTEM_ALARM,Attribute,INDEX
SYSTEM_ALARM,Attribute,MESSAGE
SYSTEM_ALARM,Attribute,NAME
SYSTEM_ALARM,Attribute,SUMMARY_NO
SYSTEM_ALARM,Attribute,WAVE_FILE
SYSTEM_ALARM,Attribute,time
SYSTEM_ALARM,Attribute,user
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,CATEGORY
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,DESCRIPTION
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,EXPRESSION
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,NAME
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,PRIORITY_CHOICE
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,time
SYSTEM_BATCH_UNIT_SELECTION_POLICY,Attribute,user
SYSTEM_ENGINEERING_UNIT,Attribute,INDEX
SYSTEM_ENGINEERING_UNIT,Attribute,NAME
SYSTEM_ENGINEERING_UNIT,Attribute,time
SYSTEM_ENGINEERING_UNIT,Attribute,user
SYSTEM_ENUMERATION_SET,Attribute,DEFAULT_VALUE
SYSTEM_ENUMERATION_SET,Attribute,DESCRIPTION
SYSTEM_ENUMERATION_SET,Attribute,ID
SYSTEM_ENUMERATION_SET,Attribute,NAME
SYSTEM_ENUMERATION_SET,Attribute,time
SYSTEM_ENUMERATION_SET,Attribute,user
SYSTEM_ENUMERATION_SET,SubObject,ENTRY
TERMINAL_SERVER_SUBSYSTEM,Attribute,ENABLED
TERMINAL_SERVER_SUBSYSTEM,SubObject,TERMINAL_SESSION
TERMINAL_SESSION,Attribute,DESCRIPTION
TERMINAL_SESSION,Attribute,NAME
TERMINAL_SESSION,Attribute,REF_ID
TERMINAL_SESSION,SubObject,OPERATOR_SUBSYSTEM
TERMINAL_SESSION,SubObject,RESERVED_FOR_USER
TERMINAL_SESSION,SubObject,SOFTWARE_LICENSE_BUNDLE
TEXT_GRAPHIC,Attribute,NAME
TEXT_GRAPHIC,Attribute,TEXT
TEXT_GRAPHIC,SubObject,END
TEXT_GRAPHIC,SubObject,ORIGIN
TRANSDUCER_BLOCK,Attribute,DESCRIPTION
TRANSDUCER_BLOCK,Attribute,INDEX
TRANSDUCER_BLOCK,SubObject,PARAMETER
TRANSDUCER_BLOCK_INSTANCE,Attribute,DESCRIPTION
TRANSDUCER_BLOCK_INSTANCE,Attribute,INDEX
TRANSDUCER_BLOCK_INSTANCE,SubObject,ATTRIBUTE_INSTANCE
TRANSITION,Attribute,DESCRIPTION
TRANSITION,Attribute,EXPRESSION
TRANSITION,Attribute,NAME
TRANSITION,Attribute,TERMINATION
TRANSITION,Attribute,UID
TRANSITION,SubObject,POSITION
TRANSITION_STEP_CONNECTION,Attribute,STEP
TRANSITION_STEP_CONNECTION,Attribute,TRANSITION
TRANSITION_STEP_CONNECTION,SubObject,SEGMENT
UNALLOCATED_DEVICE,Attribute,DST_TEMPLATE
UNALLOCATED_DEVICE,Attribute,NAME
UNALLOCATED_DEVICE,Attribute,TEMPLATE_APPLIED
UNALLOCATED_DEVICE,Attribute,time
UNALLOCATED_DEVICE,Attribute,user
UNALLOCATED_DEVICE,SubObject,CHARM
UNIT,Attribute,time
UNIT,Attribute,user
UNITPHASE_INSTALLATION_RECORD,Attribute,ACTION
UNITPHASE_INSTALLATION_RECORD,Attribute,ALIASRESOLUTION_SCRIPT
UNITPHASE_INSTALLATION_RECORD,Attribute,INSTALLED_NAME
UNITPHASE_INSTALLATION_RECORD,Attribute,INSTALLED_TYPE
UNITPHASE_INSTALLATION_RECORD,Attribute,OVERRIDE_SCRIPT
UNITPHASE_INSTALLATION_RECORD,Attribute,PHASETABLE_SCRIPT
UNITPHASE_INSTALLATION_RECORD,Attribute,PHASE_NAME
UNITPHASE_INSTALLATION_RECORD,Attribute,RENAMED_ITEM
UNITPHASE_INSTALLATION_RECORD,Attribute,SCRIPT
UNITPHASE_INSTALLATION_RECORD,SubObject,INSTALLED_USAGE
UNIT_DIAGNOSTIC_MESSAGE,Attribute,CV
UNIT_DIAGNOSTIC_MESSAGE,Attribute,DESCRIPTION
UNIT_DIAGNOSTIC_MESSAGE,Attribute,FIRST_BIT
UNIT_DIAGNOSTIC_MESSAGE,Attribute,INDEX
UNIT_DIAGNOSTIC_MESSAGE,Attribute,LAST_BIT
UNIT_DIAGNOSTIC_MESSAGE,SubObject,ENUMERATION_SET
UNIT_LIST,Attribute,COLUMN_ORDER
UNIT_LIST,Attribute,COLUMN_TYPE
UNIT_MODULE,Attribute,CONTROLLER
UNIT_MODULE,Attribute,DESCRIPTION
UNIT_MODULE,Attribute,DETAIL_DISPLAY
UNIT_MODULE,Attribute,ELECTRONIC_SIGNATURE_POLICY
UNIT_MODULE,Attribute,INSTRUMENT_AREA_DISPLAY
UNIT_MODULE,Attribute,PERIOD
UNIT_MODULE,Attribute,PLANT_AREA
UNIT_MODULE,Attribute,PRIMARY_CONTROL_DISPLAY
UNIT_MODULE,Attribute,SUB_TYPE
UNIT_MODULE,Attribute,TYPE
UNIT_MODULE,Attribute,USES_CLASS_SIGNATURE_POLICY
UNIT_MODULE,Attribute,WORK_IN_PROGRESS
UNIT_MODULE,Attribute,time
UNIT_MODULE,Attribute,user
UNIT_MODULE,SubObject,ALIAS_RESOLUTION
UNIT_MODULE,SubObject,ATTRIBUTE_INSTANCE
UNIT_MODULE,SubObject,PHASE
UNIT_MODULE_DEFINITION,Attribute,CATEGORY
UNIT_MODULE_DEFINITION,Attribute,DESCRIPTION
UNIT_MODULE_DEFINITION,Attribute,DETAIL_DISPLAY
UNIT_MODULE_DEFINITION,Attribute,INSTRUMENT_AREA_DISPLAY
UNIT_MODULE_DEFINITION,Attribute,PERIOD
UNIT_MODULE_DEFINITION,Attribute,PRIMARY_CONTROL_DISPLAY
UNIT_MODULE_DEFINITION,Attribute,SUB_TYPE
UNIT_MODULE_DEFINITION,Attribute,TYPE
UNIT_MODULE_DEFINITION,Attribute,time
UNIT_MODULE_DEFINITION,Attribute,user
UNIT_MODULE_DEFINITION,SubObject,ALIAS_DEFINITION
UNIT_MODULE_DEFINITION,SubObject,ATTRIBUTE
UNIT_MODULE_DEFINITION,SubObject,ATTRIBUTE_INSTANCE
UNIT_MODULE_DEFINITION,SubObject,PHASE
USER,Attribute,ALLOW_TERMINAL_SERVER_LOGON
USER,Attribute,CERTIFICATE
USER,Attribute,CONNECT
USER,Attribute,CONNECT_TO
USER,Attribute,DELTAV_ADMINISTRATOR
USER,Attribute,DELTAV_BATCH_HISTORIAN_ADMINISTRATOR
USER,Attribute,DELTAV_BATCH_HISTORIAN_USER
USER,Attribute,DELTAV_DATABASE_ACCOUNT
USER,Attribute,DELTAV_EVENT_CHRONICLE_ADMINISTRATOR
USER,Attribute,DESCRIPTION
USER,Attribute,DISABLED_DELTAV_DATABASE_ACCOUNT
USER,Attribute,DISABLED_OPERATING_SYSTEM_ACCOUNT
USER,Attribute,DOMAIN_NAME
USER,Attribute,FULL_NAME
USER,Attribute,LOCAL_HOME_DIRECTORY
USER,Attribute,LOCAL_PATH
USER,Attribute,LOGON_SCRIPT
USER,Attribute,NAME
USER,Attribute,OPERATING_SYSTEM_ACCOUNT
USER,Attribute,OPERATING_SYSTEM_DESCRIPTION
USER,Attribute,PWD_CHANGE_ON_LOGON
USER,Attribute,PWD_NEVER_EXPIRES
USER,Attribute,USER_CANNOT_CHANGE_PWD
USER,Attribute,USER_ROLE
USER,Attribute,WINDOWS_ADMINISTRATOR
USER,Attribute,WINDOWS_DESKTOP_ACCESS
USER,Attribute,time
USER,Attribute,user
USER,SubObject,GROUP
USER,SubObject,GROUP_FOR_AREA
USER,SubObject,LOCK
USER,SubObject,LOCK_FOR_AREA
USER,SubObject,SIS_LOCK
USER,SubObject,SIS_LOCK_FOR_AREA
USER_ALARM_INDEXED,Attribute,ALARM_WORD
USER_ALARM_INDEXED,Attribute,CATEGORY
USER_ALARM_INDEXED,Attribute,DEFAULT_PARAM1
USER_ALARM_INDEXED,Attribute,DEFAULT_PARAM2
USER_ALARM_INDEXED,Attribute,DESCRIPTION
USER_ALARM_INDEXED,Attribute,INDEX
USER_ALARM_INDEXED,Attribute,MESSAGE
USER_ALARM_INDEXED,Attribute,NAME
USER_ALARM_INDEXED,Attribute,SUMMARY_NO
USER_ALARM_INDEXED,Attribute,WAVE_FILE
USER_ALARM_INDEXED,Attribute,time
USER_ALARM_INDEXED,Attribute,user
VERSION,Attribute,MAJOR_REV
VERSION,Attribute,MINOR_REV
VERSION,Attribute,NAME
VERSION,Attribute,NUMBER_OF_CHANGE_FLAGS
VERSION,Attribute,VERSION
VERSION,SubObject,CAPABILITY
VERSION,SubObject,DEFAULT_MAJOR_REVISION
VERSION,SubObject,MAJOR_REVISION
WIRE,Attribute,DESTINATION
WIRE,Attribute,IS_FEEDBACK_WIRE
WIRE,Attribute,ORIGIN_ID
WIRE,Attribute,SOURCE
WIRE,SubObject,SEGMENT
WIRELESS_GATEWAY_NETWORK,Attribute,OVERRIDE_CONFIGURED_DSTS
WIRELESS_GATEWAY_NETWORK,Attribute,time
WIRELESS_GATEWAY_NETWORK,Attribute,user
WIRELESS_GATEWAY_NODE,Attribute,COLD_RESTART_TIME
WIRELESS_GATEWAY_NODE,Attribute,DESCRIPTION
WIRELESS_GATEWAY_NODE,Attribute,DETAIL_DISPLAY
WIRELESS_GATEWAY_NODE,Attribute,DEVICE_INDEX
WIRELESS_GATEWAY_NODE,Attribute,HARDWARE_ALARMS_ENABLED
WIRELESS_GATEWAY_NODE,Attribute,HART_DEVICE_ID
WIRELESS_GATEWAY_NODE,Attribute,HART_DEVICE_MANUFACTURER
WIRELESS_GATEWAY_NODE,Attribute,HART_DEVICE_REVISION
WIRELESS_GATEWAY_NODE,Attribute,HART_DEVICE_TYPE
WIRELESS_GATEWAY_NODE,Attribute,ID
WIRELESS_GATEWAY_NODE,Attribute,INSTRUMENT_AREA_DISPLAY
WIRELESS_GATEWAY_NODE,Attribute,MAC_HARDWARE_ADDRESS
WIRELESS_GATEWAY_NODE,Attribute,NAME
WIRELESS_GATEWAY_NODE,Attribute,PLANT_AREA
WIRELESS_GATEWAY_NODE,Attribute,PRIMARY_CONTROL_DISPLAY
WIRELESS_GATEWAY_NODE,Attribute,REDUNDANT
WIRELESS_GATEWAY_NODE,Attribute,REPORT_TIME_OUT_OF_SYNC_ERRORS
WIRELESS_GATEWAY_NODE,Attribute,SECOND_MAC_HARDWARE_ADDRESS
WIRELESS_GATEWAY_NODE,Attribute,time
WIRELESS_GATEWAY_NODE,Attribute,user
WIRELESS_GATEWAY_NODE,SubObject,AREA_CONTROL_NETWORK
WIRELESS_GATEWAY_NODE,SubObject,ATTRIBUTE_INSTANCE
WIRELESS_GATEWAY_NODE,SubObject,COMMUNICATIONS_SUBSYSTEM
WIRELESS_GATEWAY_NODE,SubObject,GATEWAY_IO_SUBSYSTEM
WIRELESS_GATEWAY_NODE,SubObject,VERSION
XD_SCALE_UNITS_RESTRICTION,Attribute,NAME
XD_SCALE_UNITS_RESTRICTION,SubObject,EU
